"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Uganda","LFS - National Labour Force Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2017",96.811,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2014",95.423,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2014",49.952,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2014",89.917,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Not elsewhere classified","2014",100,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2014",94.19,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2014",54.287,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2014",90.149,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Not elsewhere classified","2014",100,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2014",96.616,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2014",39.86,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2014",89.521,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Not elsewhere classified","2014",100,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2012",91.696,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2012",66.566,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2012",92.73,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2012",89.554,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2012",66.179,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2012",90.864,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2012",94.059,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2012",67.489,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2012",94.727,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2011",96.604,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2011",53.679,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2011",93.31,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Not elsewhere classified","2011",99.992,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2011",95.91,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2011",57.938,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2011",93.732,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Not elsewhere classified","2011",100,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2011",97.28,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2011",43.79,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2011",92.664,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Not elsewhere classified","2011",99.985,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2010",96.405,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2010",53.816,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2010",94.153,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Not elsewhere classified","2010",99.327,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2010",95.016,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2010",56.394,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2010",92.837,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Not elsewhere classified","2010",99.011,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2010",97.822,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2010",47.97,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2010",96.177,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Not elsewhere classified","2010",99.585,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2023",31.757,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2023",0.082,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2023",37.494,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2023",32.994,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2023",0.106,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2023",37.919,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2023",30.245,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2023",0.062,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2023",36.942,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2022",22.137,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2022",0.1,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2022",26.252,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2022",23.273,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2022",0.143,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2022",26.766,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2022",20.767,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2022",0.064,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2022",25.588,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2021",21.444,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2021",0.065,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2021",25.808,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2021",22.419,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2021",,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2021",26.254,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2021",20.282,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2021",0.068,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2021",25.243,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2020",21.615,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2020",0.119,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2020",26.061,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2020",22.972,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2020",,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2020",26.812,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2020",19.974,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2020",0.136,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2020",25.084,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2019",24.143,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2019",0.075,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2019",28.515,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2019",24.894,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2019",,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2019",28.656,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2019",23.231,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2019",,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2019",28.334,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2018",23.954,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2018",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2018",28.164,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2018",25.088,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2018",28.746,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2018",22.57,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2018",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2018",27.41,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2017",24.107,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2017",0.092,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2017",28.265,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2017",25.186,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2017",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2017",28.785,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2017",22.784,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2017",0.103,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2017",27.589,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2016",24.541,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2016",0.074,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2016",28.863,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2016",25.164,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2016",0.125,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2016",28.917,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2016",23.775,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2016",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2016",28.794,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2015",23.883,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2015",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2015",27.981,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2015",24.277,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2015",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2015",27.739,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2015",23.397,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Public","2015",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2015",28.296,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2014",23.64,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Public","2014",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2014",27.771,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2014",23.767,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Public","2014",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2014",27.164,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2014",23.481,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2014",28.576,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2013",35.353,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2013",41.445,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2013",36.621,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2013",41.983,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2013",33.759,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2013",40.734,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2012",36.199,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2012",42.49,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2012",37.055,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2012",42.577,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2012",35.163,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2012",42.38,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2011",38.347,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Private","2011",44.817,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Total","2011",38.977,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Male","Institutional sector: Private","2011",44.581,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Total","2011",37.564,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Female","Institutional sector: Private","2011",45.124,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex and public/private sector (%)","Total","Institutional sector: Total","2010",40.897,,,"Repository: ILO-STATISTICS - Micro data processing"
